YEAR,ST,MNI,HPL,TY,HPL2,STA,NAME,MA,CO,MCD,PLACE,RGN,FO,UC,AGL,AS,POP2000,GRLAG,POV2000,POVU2000,OCROWD2000,PRE402000,PCI1999,POP60,POP80A,POP80T,CUBANS,GA,FP,FORMA,CFA,FORMB,CFB,AB,STATEBREAK,PCI1989,PCI89,POVU,POP,POV,OCROWD,AGE,PINC,CDBGFLAG,CDBGKEY,FIPSMCD,MCDFLAG,COUSUB,CENSUSKEY,FIPSKEY,KEY,FLAG,CDBGHPL,CDBGTY,OLDPOP2000,POP90,JOINT,HCUBANS,HAGL,CPL
"2010","24","0000","0660","51","0000",MD,HAGERSTOWN,"25180","043","99999","36075","03","06","0","0","1",36679.00000,14884.00000,6521.00000,36094.00000,,6797.00000,17153.40102,36660.00000,34132.00000,34132.00000,0.00000,1004935.00000,1146370.00000,448491.00000,448491289.00000,1146370.00000,1146370144.00000,B,MARYLAND,,17153.40102,36094.00000,39728.00000,6521.00000,239.00000,6797.00000,17153.40102,C,,,N,,,"2436075",,,"0660","51",,,,,,
"2010","24","0000","1278","51","0000",MD,SALISBURY,"41540","045","99999","69925","03","06","0","0","1",23743.00000,0.00000,5248.00000,22026.00000,,1549.00000,15228.08063,16302.00000,0.00000,0.00000,0.00000,328206.00000,374398.00000,374398.00000,374398292.00000,311105.00000,311105113.00000,A,MARYLAND,,15228.08063,22026.00000,28200.00000,5248.00000,386.00000,1549.00000,15228.08063,C,,,N,,,"2469925",,,"1278","51",,,,,,
"2010","24","0000","9003","61","0000",MD,ANNE ARUNDEL COUNTY,"12580","003","99999","99999","03","06","0","0","1",489656.00000,0.00000,24335.00000,473849.00000,,12036.00000,27578.10524,206634.00000,370775.00000,370775.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,27578.10524,473849.00000,512790.00000,24335.00000,3548.00000,12036.00000,27578.10524,C,,,,,,"24003",,,"9003","61",,,,,,
"2010","24","0000","9003","62","0036",MD,ANNAPOLIS CITY,"12580","003","99999","01600","03","06","3","0","0",35838.00000,0.00000,4477.00000,35182.00000,,2860.00000,27180.42786,23385.00000,31740.00000,31740.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,27180.42786,35182.00000,36524.00000,4477.00000,569.00000,2860.00000,27180.42786,C,,,N,,,"2400301600",,,"9003","62",,,,,,
"2010","24","0000","9003","64","0708",MD,HIGHLAND BEACH,"12580","003","99999","38500","03","06","3","0","0",109.00000,0.00000,2.00000,133.00000,,27.00000,27801.50376,5.00000,8.00000,8.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,27801.50376,133.00000,110.00000,2.00000,2.00000,27.00000,27801.50376,C,,,N,,,"2400338500",,,"9003","64",,,,,,
"2010","24","0000","9005","61","0000",MD,BALTIMORE COUNTY,"12580","005","99999","99999","03","06","0","0","1",754292.00000,0.00000,47603.00000,737953.00000,,26743.00000,26166.98957,492428.00000,655615.00000,655615.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,26166.98957,737953.00000,785618.00000,47603.00000,6145.00000,26743.00000,26166.98957,C,,,,,,"24005",,,"9005","61",,,,,,
"2010","24","0000","9005","63","0678",MD,HAMPSTEAD (TOTAL),"12580","005","99999","36500","03","06","9","0","0",5060.00000,0.00000,118.00000,4930.00000,,179.00000,22730.35678,696.00000,0.00000,0.00000,0.00000,,,,,,,,MARYLAND,,22730.35678,4930.00000,5467.00000,118.00000,9.00000,179.00000,22730.35678,C,,,N,,,"2436500",,,"9005","63",,,,,,
"2010","24","0000","9005","64","0678",MD,HAMPSTEAD (PT.),"12580","005","99999","36500","03","06","3","0","0",0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,C,,,N,,,"2400536500",,,"9005","64",,,,,,
"2010","24","0000","9025","61","0000",MD,HARFORD COUNTY,"12580","025","99999","99999","03","06","0","0","1",218590.00000,0.00000,10695.00000,216563.00000,,5741.00000,24231.81756,76722.00000,0.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,24231.81756,216563.00000,240351.00000,10695.00000,1159.00000,5741.00000,24231.81756,C,,,,,,"24025",,,"9025","61",,,,,,
"2010","24","0000","9025","64","0006",MD,ABERDEEN,"12580","025","99999","00125","03","06","1","0","0",13788.00000,426.00000,1614.00000,13524.00000,,448.00000,18937.30060,9679.00000,0.00000,0.00000,0.00000,,,,,,,,MARYLAND,,18937.30060,13524.00000,13993.00000,1614.00000,203.00000,448.00000,18937.30060,C,,,N,,,"2402500125",,,"9025","64",,,,,,
"2010","24","0000","9025","64","0102",MD,BEL AIR,"12580","025","99999","05550","03","06","1","0","0",10091.00000,0.00000,598.00000,9384.00000,,253.00000,23736.93067,4300.00000,0.00000,0.00000,0.00000,,,,,,,,MARYLAND,,23736.93067,9384.00000,9826.00000,598.00000,57.00000,253.00000,23736.93067,C,,,N,,,"2402505550",,,"9025","64",,,,,,
"2010","24","0000","9025","64","0690",MD,HAVRE DE GRACE,"12580","025","99999","37600","03","06","1","0","0",11331.00000,0.00000,1126.00000,11132.00000,,1155.00000,21175.52910,8510.00000,0.00000,0.00000,0.00000,,,,,,,,MARYLAND,,21175.52910,11132.00000,13085.00000,1126.00000,92.00000,1155.00000,21175.52910,C,,,N,,,"2402537600",,,"9025","64",,,,,,
"2010","24","0000","9027","61","0000",MD,HOWARD COUNTY,"12580","027","99999","99999","03","06","0","0","1",247842.00000,0.00000,9491.00000,245126.00000,,2502.00000,32402.42937,36152.00000,0.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,32402.42937,245126.00000,274995.00000,9491.00000,2054.00000,2502.00000,32402.42937,C,,,,,,"24027",,,"9027","61",,,,,,
"2010","24","0000","9031","61","0000",MD,MONTGOMERY COUNTY,"13644","031","99999","99999","03","39","0","0","1",873341.00000,0.00000,47024.00000,864909.00000,,16590.00000,35683.97774,340928.00000,579203.00000,579053.00000,150.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,35683.97774,864909.00000,950680.00000,47024.00000,17633.00000,16590.00000,35683.97774,C,,,,,,"24031",,,"9031","61",,,,,,
"2010","24","0000","9031","62","0582",MD,GAITHERSBURG,"13644","031","99999","31175","03","39","3","0","0",52613.00000,0.00000,3718.00000,52276.00000,,259.00000,27323.26260,3847.00000,26424.00000,26424.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,27323.26260,52276.00000,58744.00000,3718.00000,1807.00000,259.00000,27323.26260,C,,,N,,,"2403131175",,,"9031","62",,,,,,
"2010","24","0000","9031","64","0078",MD,BARNESVILLE,"13644","031","99999","04475","03","39","3","0","0",161.00000,19.00000,0.00000,129.00000,,41.00000,38000.77519,145.00000,141.00000,141.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,38000.77519,129.00000,197.00000,0.00000,0.00000,41.00000,38000.77519,C,,,N,,,"2403104475",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0168",MD,BROOKEVILLE,"13644","031","99999","10225","03","39","1","0","0",120.00000,78.00000,6.00000,110.00000,,29.00000,43482.72727,140.00000,120.00000,120.00000,0.00000,,,,,,,,MARYLAND,,43482.72727,110.00000,131.00000,6.00000,0.00000,29.00000,43482.72727,C,,,N,,,"2403110225",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0282",MD,CHEVY CHASE,"13644","031","99999","16620","03","39","1","0","0",2726.00000,538.00000,56.00000,2717.00000,,799.00000,70324.87161,2243.00000,2903.00000,0.00000,0.00000,,,,,,,,MARYLAND,,70324.87161,2717.00000,2803.00000,56.00000,4.00000,799.00000,70324.87161,C,,,N,,,"2403116620",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0284",MD,CHEVY CHASE SECTION 3,"13644","031","99999","16730","03","39","3","0","0",773.00000,0.00000,10.00000,777.00000,,244.00000,76391.63449,1.00000,2118.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,76391.63449,777.00000,793.00000,10.00000,0.00000,244.00000,76391.63449,C,,,N,,,"2403116730",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0290",MD,CHEVY CHASE SECTION 5,"13644","031","99999","16720","03","39","1","0","0",641.00000,0.00000,3.00000,637.00000,,164.00000,70372.37049,1.00000,689.00000,0.00000,0.00000,,,,,,,,MARYLAND,,70372.37049,637.00000,659.00000,3.00000,0.00000,164.00000,70372.37049,C,,,N,,,"2403116720",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0294",MD,CHEVY CHASE VIEW,"13644","031","99999","16775","03","39","3","0","0",863.00000,0.00000,10.00000,873.00000,,113.00000,58916.26575,1.00000,0.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,58916.26575,873.00000,901.00000,10.00000,0.00000,113.00000,58916.26575,C,,,N,,,"2403116775",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0295",MD,CHEVY CHASE VIL,"13644","031","99999","16787","03","39","3","0","0",2043.00000,1474.00000,41.00000,2050.00000,,469.00000,95173.57387,2405.00000,781.00000,2118.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,95173.57387,2050.00000,2109.00000,41.00000,2.00000,469.00000,95173.57387,C,,,N,,,"2403116787",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0600",MD,GARRETT PARK,"13644","031","99999","31525","03","39","1","0","0",917.00000,483.00000,7.00000,896.00000,,97.00000,50304.91071,965.00000,1178.00000,1178.00000,0.00000,,,,,,,,MARYLAND,,50304.91071,896.00000,955.00000,7.00000,0.00000,97.00000,50304.91071,C,,,N,,,"2403131525",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0618",MD,GLEN ECHO,"13644","031","99999","32900","03","39","1","0","0",242.00000,207.00000,4.00000,237.00000,,48.00000,56727.84810,310.00000,229.00000,229.00000,0.00000,,,,,,,,MARYLAND,,56727.84810,237.00000,255.00000,4.00000,0.00000,48.00000,56727.84810,C,,,N,,,"2403132900",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0768",MD,KENSINGTON,"13644","031","99999","43500","03","39","1","0","0",1873.00000,1294.00000,38.00000,1794.00000,,194.00000,35918.79338,2175.00000,1822.00000,1822.00000,0.00000,,,,,,,,MARYLAND,,35918.79338,1794.00000,1946.00000,38.00000,4.00000,194.00000,35918.79338,C,,,N,,,"2403143500",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0834",MD,LAYTONSVILLE,"13644","031","99999","46250","03","39","3","0","0",277.00000,0.00000,2.00000,291.00000,,46.00000,30681.44330,196.00000,195.00000,195.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,30681.44330,291.00000,353.00000,2.00000,0.00000,46.00000,30681.44330,C,,,N,,,"2403146250",,,"9031","64",,,,,,
"2010","24","0000","9031","64","0897",MD,MARTINS ADDITIONS,"13644","031","99999","50965","03","39","3","0","0",875.00000,0.00000,11.00000,893.00000,,207.00000,59501.67973,1.00000,853.00000,0.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,59501.67973,893.00000,900.00000,11.00000,2.00000,207.00000,59501.67973,C,,,N,,,"2403150965",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1016",MD,NORTH CHEVY CHASE,"13644","031","99999","56400","03","39","1","0","0",465.00000,0.00000,10.00000,427.00000,,38.00000,43498.82904,1.00000,0.00000,0.00000,0.00000,,,,,,,,MARYLAND,,43498.82904,427.00000,484.00000,10.00000,0.00000,38.00000,43498.82904,C,,,N,,,"2403156400",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1140",MD,POOLESVILLE,"13644","031","99999","62850","03","39","3","0","0",5151.00000,0.00000,135.00000,5111.00000,,56.00000,30211.24780,298.00000,3428.00000,3428.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,30211.24780,5111.00000,5674.00000,135.00000,11.00000,56.00000,30211.24780,C,,,N,,,"2403162850",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1254",MD,ROCKVILLE,"13644","031","99999","67675","03","39","1","0","0",47388.00000,0.00000,3555.00000,45778.00000,,677.00000,30518.09256,26090.00000,43811.00000,43811.00000,0.00000,,,,,,,,MARYLAND,,30518.09256,45778.00000,60734.00000,3555.00000,1045.00000,677.00000,30518.09256,C,,,N,,,"2403167675",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1350",MD,SOMERSET TOWN,"13644","031","99999","73350","03","39","1","0","0",1124.00000,982.00000,32.00000,1166.00000,,107.00000,82368.09605,1444.00000,1101.00000,1101.00000,0.00000,,,,,,,,MARYLAND,,82368.09605,1166.00000,1169.00000,32.00000,9.00000,107.00000,82368.09605,C,,,N,,,"2403173350",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1392",MD,TAKOMA PARK,"13644","031","99999","76650","03","39","1","0","0",17299.00000,7324.00000,1722.00000,16652.00000,,1939.00000,26436.66473,16799.00000,16231.00000,16231.00000,0.00000,,,,,,,,MARYLAND,,26436.66473,16652.00000,17701.00000,1722.00000,543.00000,1939.00000,26436.66473,C,,,N,,,"2403176650",,,"9031","64",,,,,,
"2010","24","0000","9031","64","1470",MD,WASHINGTON GROVE,"13644","031","99999","81675","03","39","1","0","0",515.00000,292.00000,4.00000,482.00000,,103.00000,38331.67702,576.00000,527.00000,527.00000,0.00000,,,,,,,,MARYLAND,,38331.67702,482.00000,566.00000,4.00000,0.00000,103.00000,38331.67702,C,,,N,,,"2403181675",,,"9031","64",,,,,,
"2010","24","0000","9033","61","0000",MD,PRINCE GEORGES COUNTY,"47894","033","99999","99999","03","39","0","0","1",801515.00000,0.00000,60196.00000,782291.00000,,13261.00000,23359.73612,357395.00000,665141.00000,665071.00000,70.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,23359.73612,782291.00000,820852.00000,60196.00000,21247.00000,13261.00000,23359.73612,C,,,,,,"24033",,,"9033","61",,,,,,
"2010","24","0000","9033","62","0156",MD,BOWIE CITY,"47894","033","99999","08775","03","39","3","0","0",50269.00000,0.00000,805.00000,49359.00000,,166.00000,30702.62102,1072.00000,33695.00000,33695.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,30702.62102,49359.00000,52544.00000,805.00000,167.00000,166.00000,30702.62102,C,,,N,,,"2403308775",,,"9033","62",,,,,,
"2010","24","0000","9033","64","0120",MD,BERWYN HEIGHTS,"47894","033","99999","06925","03","39","1","0","0",2942.00000,607.00000,161.00000,2953.00000,,118.00000,25793.09532,2376.00000,3135.00000,3135.00000,0.00000,,,,,,,,MARYLAND,,25793.09532,2953.00000,2932.00000,161.00000,25.00000,118.00000,25793.09532,C,,,N,,,"2403306925",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0144",MD,BLADENSBURG,"47894","033","99999","07850","03","39","1","0","0",7661.00000,0.00000,887.00000,7520.00000,,164.00000,17045.94416,3103.00000,7691.00000,7691.00000,0.00000,,,,,,,,MARYLAND,,17045.94416,7520.00000,7568.00000,887.00000,343.00000,164.00000,17045.94416,C,,,N,,,"2403307850",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0162",MD,BRENTWOOD,"47894","033","99999","09500","03","39","1","0","0",2844.00000,2706.00000,384.00000,2833.00000,,319.00000,15700.24458,3693.00000,3000.00000,2988.00000,0.00000,,,,,,,,MARYLAND,,15700.24458,2833.00000,2795.00000,384.00000,130.00000,319.00000,15700.24458,C,,,N,,,"2403309500",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0216",MD,CAPITOL HEIGHTS,"47894","033","99999","13000","03","39","1","0","0",4138.00000,579.00000,459.00000,4026.00000,,91.00000,18931.63492,3138.00000,3271.00000,3271.00000,0.00000,,,,,,,,MARYLAND,,18931.63492,4026.00000,4096.00000,459.00000,96.00000,91.00000,18931.63492,C,,,N,,,"2403313000",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0276",MD,CHEVERLY,"47894","033","99999","16550","03","39","1","0","0",6433.00000,1409.00000,439.00000,6423.00000,,281.00000,24096.07358,5223.00000,5751.00000,5751.00000,0.00000,,,,,,,,MARYLAND,,24096.07358,6423.00000,6372.00000,439.00000,181.00000,281.00000,24096.07358,C,,,N,,,"2403316550",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0330",MD,COLLEGE PARK,"47894","033","99999","18750","03","39","1","0","0",24657.00000,607.00000,3154.00000,15834.00000,,626.00000,16026.15291,18482.00000,23614.00000,23614.00000,0.00000,,,,,,,,MARYLAND,,16026.15291,15834.00000,26925.00000,3154.00000,277.00000,626.00000,16026.15291,C,,,N,,,"2403318750",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0336",MD,COLMAR MANOR,"47894","033","99999","18850","03","39","1","0","0",1257.00000,1384.00000,74.00000,1251.00000,,144.00000,16528.24185,1772.00000,1286.00000,1286.00000,0.00000,,,,,,,,MARYLAND,,16528.24185,1251.00000,1256.00000,74.00000,48.00000,144.00000,16528.24185,C,,,N,,,"2403318850",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0354",MD,COTTAGE CITY,"47894","033","99999","20050","03","39","1","0","0",1136.00000,515.00000,153.00000,1131.00000,,181.00000,17166.10915,1099.00000,1122.00000,1122.00000,0.00000,,,,,,,,MARYLAND,,17166.10915,1131.00000,1122.00000,153.00000,31.00000,181.00000,17166.10915,C,,,N,,,"2403320050",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0402",MD,DISTRICT HEIGHTS,"47894","033","99999","23025","03","39","1","0","0",5958.00000,5174.00000,346.00000,5861.00000,,91.00000,21190.22632,7524.00000,6799.00000,6799.00000,0.00000,,,,,,,,MARYLAND,,21190.22632,5861.00000,6034.00000,346.00000,95.00000,91.00000,21190.22632,C,,,N,,,"2403323025",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0432",MD,EAGLE HARBOR,"47894","033","99999","24200","03","39","3","0","0",55.00000,0.00000,11.00000,49.00000,,0.00000,16255.10204,15.00000,45.00000,45.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,16255.10204,49.00000,56.00000,11.00000,2.00000,0.00000,16255.10204,C,,,N,,,"2403324200",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0462",MD,EDMONSTON,"47894","033","99999","25425","03","39","1","0","0",959.00000,454.00000,59.00000,980.00000,,78.00000,19829.89796,1197.00000,1109.00000,1109.00000,0.00000,,,,,,,,MARYLAND,,19829.89796,980.00000,1329.00000,59.00000,40.00000,78.00000,19829.89796,C,,,N,,,"2403325425",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0504",MD,FAIRMOUNT HEIGHTS,"47894","033","99999","27400","03","39","1","0","0",1508.00000,1943.00000,138.00000,1491.00000,,132.00000,17965.93915,2308.00000,1616.00000,1616.00000,0.00000,,,,,,,,MARYLAND,,17965.93915,1491.00000,1495.00000,138.00000,32.00000,132.00000,17965.93915,C,,,N,,,"2403327400",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0522",MD,FOREST HEIGHTS,"47894","033","99999","28725","03","39","1","0","0",2585.00000,2696.00000,86.00000,2621.00000,,22.00000,21555.62762,3524.00000,2999.00000,2999.00000,0.00000,,,,,,,,MARYLAND,,21555.62762,2621.00000,2554.00000,86.00000,6.00000,22.00000,21555.62762,C,,,N,,,"2403328725",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0606",MD,GLENARDEN,"47894","033","99999","32500","03","39","1","0","0",6318.00000,0.00000,978.00000,6277.00000,,114.00000,18578.24440,1336.00000,4993.00000,4993.00000,0.00000,,,,,,,,MARYLAND,,18578.24440,6277.00000,6306.00000,978.00000,170.00000,114.00000,18578.24440,C,,,N,,,"2403332500",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0648",MD,GREENBELT,"47894","033","99999","34775","03","39","1","0","0",21278.00000,0.00000,2120.00000,21125.00000,,1236.00000,25292.73190,7479.00000,17332.00000,17332.00000,0.00000,,,,,,,,MARYLAND,,25292.73190,21125.00000,21098.00000,2120.00000,899.00000,1236.00000,25292.73190,C,,,N,,,"2403334775",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0732",MD,HYATTSVILLE,"47894","033","99999","41250","03","39","1","0","0",14757.00000,7220.00000,1590.00000,14643.00000,,1178.00000,20162.37044,15168.00000,12709.00000,12709.00000,0.00000,,,,,,,,MARYLAND,,20162.37044,14643.00000,15376.00000,1590.00000,681.00000,1178.00000,20162.37044,C,,,N,,,"2403341250",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0792",MD,LANDOVER HILLS,"47894","033","99999","45400","03","39","1","0","0",1534.00000,1242.00000,165.00000,1496.00000,,25.00000,18778.66667,1850.00000,1428.00000,1428.00000,0.00000,,,,,,,,MARYLAND,,18778.66667,1496.00000,1514.00000,165.00000,39.00000,25.00000,18778.66667,C,,,N,,,"2403345400",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0828",MD,LAUREL CITY,"47894","033","99999","45900","03","39","1","0","0",19960.00000,0.00000,1273.00000,19994.00000,,569.00000,26717.42296,8503.00000,12103.00000,12103.00000,0.00000,,,,,,,,MARYLAND,,26717.42296,19994.00000,22329.00000,1273.00000,502.00000,569.00000,26717.42296,C,,,N,,,"2403345900",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0954",MD,MORNINGSIDE,"47894","033","99999","53625","03","39","3","0","0",1295.00000,1239.00000,82.00000,1288.00000,,31.00000,22332.92022,1708.00000,1395.00000,1395.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,22332.92022,1288.00000,1305.00000,82.00000,14.00000,31.00000,22332.92022,C,,,N,,,"2403353625",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0972",MD,MOUNT RAINIER,"47894","033","99999","54275","03","39","1","0","0",8498.00000,6359.00000,1097.00000,8454.00000,,907.00000,17557.74548,9855.00000,7361.00000,7361.00000,0.00000,,,,,,,,MARYLAND,,17557.74548,8454.00000,8322.00000,1097.00000,615.00000,907.00000,17557.74548,C,,,N,,,"2403354275",,,"9033","64",,,,,,
"2010","24","0000","9033","64","0990",MD,NEW CARROLLTON,"47894","033","99999","55400","03","39","1","0","0",12589.00000,0.00000,915.00000,12816.00000,,118.00000,21653.99766,3385.00000,12632.00000,12632.00000,0.00000,,,,,,,,MARYLAND,,21653.99766,12816.00000,12460.00000,915.00000,406.00000,118.00000,21653.99766,C,,,N,,,"2403355400",,,"9033","64",,,,,,
"2010","24","0000","9033","64","1014",MD,NORTH BRENTWOOD,"47894","033","99999","56375","03","39","1","0","0",469.00000,823.00000,65.00000,458.00000,,44.00000,18546.78112,864.00000,568.00000,580.00000,0.00000,,,,,,,,MARYLAND,,18546.78112,458.00000,464.00000,65.00000,5.00000,44.00000,18546.78112,C,,,N,,,"2403356375",,,"9033","64",,,,,,
"2010","24","0000","9033","64","1236",MD,RIVERDALE PARK,"47894","033","99999","66635","03","39","1","0","0",6690.00000,120.00000,782.00000,6504.00000,,434.00000,19292.51867,4389.00000,4761.00000,4748.00000,0.00000,,,,,,,,MARYLAND,,19292.51867,6504.00000,6418.00000,782.00000,400.00000,434.00000,19292.51867,C,,,N,,,"2403366635",,,"9033","64",,,,,,
"2010","24","0000","9033","64","1290",MD,SEAT PLEASANT,"47894","033","99999","70850","03","39","1","0","0",4885.00000,3163.00000,937.00000,4790.00000,,125.00000,17801.89979,5365.00000,5217.00000,5217.00000,0.00000,,,,,,,,MARYLAND,,17801.89979,4790.00000,4829.00000,937.00000,106.00000,125.00000,17801.89979,C,,,N,,,"2403370850",,,"9033","64",,,,,,
"2010","24","0000","9033","64","1434",MD,UNIVERSITY PARK,"47894","033","99999","79675","03","39","3","0","0",2318.00000,2333.00000,80.00000,2284.00000,,304.00000,40402.40806,3098.00000,2536.00000,2536.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,40402.40806,2284.00000,2282.00000,80.00000,8.00000,304.00000,40402.40806,C,,,N,,,"2403379675",,,"9033","64",,,,,,
"2010","24","0000","9033","64","1440",MD,UPPER MARLBORO,"47894","033","99999","79875","03","39","3","0","0",648.00000,346.00000,9.00000,646.00000,,38.00000,28892.10526,673.00000,828.00000,828.00000,0.00000,,0.00000,,0.00000,,0.00000,,MARYLAND,,28892.10526,646.00000,657.00000,9.00000,4.00000,38.00000,28892.10526,C,,,N,,,"2403379875",,,"9033","64",,,,,,
"2010","25","0000","0000","21","0000",MA,MASSACHUSETTS,"00000","000","99999","99999","01","01","0","0","0",6349097.00000,,573421.00000,6138444.00000,,905698.00000,25951.94063,0.00000,5737773.00000,5737037.00000,680.00000,117649393.00000,0.00000,55720779.00000,0.00000,136876678.00000,0.00000,B,MASSACHUSETTS,,25951.94063,6138444.00000,6525438.00000,573421.00000,69632.00000,905698.00000,25951.94063,C,,,,,,"25",,,"0000","21",,,,,,
"2010","25","0000","0000","30","0000",MA,"PEABODY, MA MD","37764",,,,,,"0","0","0",723419.00000,,63137.00000,706651.00000,,109713.00000,26357.77703,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,26357.77703,706651.00000,736457.00000,63137.00000,8226.00000,109713.00000,26357.77703,C,,,,,,MSAD2537764,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,CAMBRIDGE-NEWTON-FRAMING,"15764",,,,,,"0","0","0",1465396.00000,,92705.00000,1415664.00000,,212290.00000,31198.94595,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,31198.94595,1415664.00000,1482478.00000,92705.00000,14240.00000,212290.00000,31198.94595,C,,,,,,MSAD2515764,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,"BOSTON-QUINCY, MA MD","14484",,,,,,"0","0","0",1812937.00000,,184944.00000,1751852.00000,,275098.00000,26779.34490,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,26779.34490,1751852.00000,1884659.00000,184944.00000,28019.00000,275098.00000,26779.34490,C,,,,,,MSAD2514484,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,"BARNSTABLE TOWN, MA MSA","12700",,,,,,"0","0","0",222230.00000,,15021.00000,218058.00000,,17541.00000,25317.79553,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,25317.79553,218058.00000,221049.00000,15021.00000,1094.00000,17541.00000,25317.79553,C,,,,,,MSAD2512700,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,"WORCESTER, MA MSA","49340",,,,,,"0","0","0",750963.00000,,67136.00000,726438.00000,,98095.00000,22982.89609,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,22982.89609,726438.00000,783806.00000,67136.00000,6331.00000,98095.00000,22982.89609,C,,,,,,MSAD2549340,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,"SPRINGFIELD, MA MSA","44140",,,,,,"0","0","0",680014.00000,,84243.00000,645176.00000,,85060.00000,20140.15814,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,20140.15814,645176.00000,687558.00000,84243.00000,7294.00000,85060.00000,20140.15814,C,,,,,,MSAD2544140,,,"0000","30",,,,,,
"2010","25","0000","0000","30","0000",MA,PROVIDENCE-NEW BEDFRD-FR,"39300",,,,,,"0","0","0",534678.00000,,52236.00000,521285.00000,,75820.00000,20978.22259,0.00000,0.00000,0.00000,0.00000,,,,,,,,MASSACHUSETTS,,20978.22259,521285.00000,545823.00000,52236.00000,3832.00000,75820.00000,20978.22259,C,,,,,,MSAD2539300,,,"0000","30",,,,,,
